Source,Target,airline,country,airline_name
NAP,LIN,I9,United States,Indigo
AAL,BCN,IB,Spain,Iberia Airlines
ABZ,LHR,IB,Spain,Iberia Airlines
ACC,MAD,IB,Spain,Iberia Airlines
ACE,BCN,IB,Spain,Iberia Airlines
ACE,BIO,IB,Spain,Iberia Airlines
ACE,LGW,IB,Spain,Iberia Airlines
ACE,MAD,IB,Spain,Iberia Airlines
AGP,AMS,IB,Spain,Iberia Airlines
AGP,BCN,IB,Spain,Iberia Airlines
AGP,BIO,IB,Spain,Iberia Airlines
AGP,BRU,IB,Spain,Iberia Airlines
AGP,CMN,IB,Spain,Iberia Airlines
AGP,CPH,IB,Spain,Iberia Airlines
AGP,CWL,IB,Spain,Iberia Airlines
AGP,DME,IB,Spain,Iberia Airlines
AGP,FCO,IB,Spain,Iberia Airlines
AGP,HAJ,IB,Spain,Iberia Airlines
AGP,HAM,IB,Spain,Iberia Airlines
AGP,LCY,IB,Spain,Iberia Airlines
AGP,LGW,IB,Spain,Iberia Airlines
AGP,LPA,IB,Spain,Iberia Airlines
AGP,LYS,IB,Spain,Iberia Airlines
AGP,MAD,IB,Spain,Iberia Airlines
AGP,MLN,IB,Spain,Iberia Airlines
AGP,MUC,IB,Spain,Iberia Airlines
AGP,NTE,IB,Spain,Iberia Airlines
AGP,ORY,IB,Spain,Iberia Airlines
AGP,OVD,IB,Spain,Iberia Airlines
AGP,PMI,IB,Spain,Iberia Airlines
AGP,SCQ,IB,Spain,Iberia Airlines
AGP,TFN,IB,Spain,Iberia Airlines
AGP,TLS,IB,Spain,Iberia Airlines
AGP,VLC,IB,Spain,Iberia Airlines
ALC,AMS,IB,Spain,Iberia Airlines
ALC,BCN,IB,Spain,Iberia Airlines
ALC,BIO,IB,Spain,Iberia Airlines
ALC,BRU,IB,Spain,Iberia Airlines
ALC,CPH,IB,Spain,Iberia Airlines
ALC,CWL,IB,Spain,Iberia Airlines
ALC,DME,IB,Spain,Iberia Airlines
ALC,FCO,IB,Spain,Iberia Airlines
ALC,IBZ,IB,Spain,Iberia Airlines
ALC,LGW,IB,Spain,Iberia Airlines
ALC,LPA,IB,Spain,Iberia Airlines
ALC,MAD,IB,Spain,Iberia Airlines
ALC,ORN,IB,Spain,Iberia Airlines
ALC,ORY,IB,Spain,Iberia Airlines
ALC,PMI,IB,Spain,Iberia Airlines
ALG,BCN,IB,Spain,Iberia Airlines
ALG,MAD,IB,Spain,Iberia Airlines
AMM,BCN,IB,Spain,Iberia Airlines
AMM,MAD,IB,Spain,Iberia Airlines
AMS,AGP,IB,Spain,Iberia Airlines
AMS,ALC,IB,Spain,Iberia Airlines
AMS,BCN,IB,Spain,Iberia Airlines
AMS,BIO,IB,Spain,Iberia Airlines
AMS,IBZ,IB,Spain,Iberia Airlines
AMS,PMI,IB,Spain,Iberia Airlines
AMS,SVQ,IB,Spain,Iberia Airlines
AMS,VLC,IB,Spain,Iberia Airlines
ANU,LGW,IB,Spain,Iberia Airlines
ANU,PUJ,IB,Spain,Iberia Airlines
ANU,SKB,IB,Spain,Iberia Airlines
ANU,TAB,IB,Spain,Iberia Airlines
AQP,LIM,IB,Spain,Iberia Airlines
ARN,BCN,IB,Spain,Iberia Airlines
ARN,LHR,IB,Spain,Iberia Airlines
ARN,MAD,IB,Spain,Iberia Airlines
ATH,BCN,IB,Spain,Iberia Airlines
ATL,LHR,IB,Spain,Iberia Airlines
ATL,MIA,IB,Spain,Iberia Airlines
ATL,ORD,IB,Spain,Iberia Airlines
AUH,LHR,IB,Spain,Iberia Airlines
AUH,MCT,IB,Spain,Iberia Airlines
AUS,LHR,IB,Spain,Iberia Airlines
BAH,DOH,IB,Spain,Iberia Airlines
BAH,LHR,IB,Spain,Iberia Airlines
BCN,AAL,IB,Spain,Iberia Airlines
BCN,ACE,IB,Spain,Iberia Airlines
BCN,AGP,IB,Spain,Iberia Airlines
BCN,ALC,IB,Spain,Iberia Airlines
BCN,ALG,IB,Spain,Iberia Airlines
BCN,AMM,IB,Spain,Iberia Airlines
BCN,AMS,IB,Spain,Iberia Airlines
BCN,ARN,IB,Spain,Iberia Airlines
BCN,ATH,IB,Spain,Iberia Airlines
BCN,BES,IB,Spain,Iberia Airlines
BCN,BGO,IB,Spain,Iberia Airlines
BCN,BIO,IB,Spain,Iberia Airlines
BCN,BJL,IB,Spain,Iberia Airlines
BCN,BLQ,IB,Spain,Iberia Airlines
BCN,BOD,IB,Spain,Iberia Airlines
BCN,BRI,IB,Spain,Iberia Airlines
BCN,BRU,IB,Spain,Iberia Airlines
BCN,CDG,IB,Spain,Iberia Airlines
BCN,CMN,IB,Spain,Iberia Airlines
BCN,CPH,IB,Spain,Iberia Airlines
BCN,CTA,IB,Spain,Iberia Airlines
BCN,CTA,IB,Spain,Iberia Airlines
BCN,CWL,IB,Spain,Iberia Airlines
BCN,DBV,IB,Spain,Iberia Airlines
BCN,DKR,IB,Spain,Iberia Airlines
BCN,DME,IB,Spain,Iberia Airlines
BCN,DRS,IB,Spain,Iberia Airlines
BCN,DTM,IB,Spain,Iberia Airlines
BCN,DUS,IB,Spain,Iberia Airlines
BCN,EAS,IB,Spain,Iberia Airlines
BCN,EDI,IB,Spain,Iberia Airlines
BCN,FCO,IB,Spain,Iberia Airlines
BCN,FEZ,IB,Spain,Iberia Airlines
BCN,FLR,IB,Spain,Iberia Airlines
BCN,FRA,IB,Spain,Iberia Airlines
BCN,FUE,IB,Spain,Iberia Airlines
BCN,GOA,IB,Spain,Iberia Airlines
BCN,GOT,IB,Spain,Iberia Airlines
BCN,GRX,IB,Spain,Iberia Airlines
BCN,HAJ,IB,Spain,Iberia Airlines
BCN,HAM,IB,Spain,Iberia Airlines
BCN,HEL,IB,Spain,Iberia Airlines
BCN,IBZ,IB,Spain,Iberia Airlines
BCN,IEV,IB,Spain,Iberia Airlines
BCN,JFK,IB,Spain,Iberia Airlines
BCN,KBP,IB,Spain,Iberia Airlines
BCN,LCG,IB,Spain,Iberia Airlines
BCN,LCG,IB,Spain,Iberia Airlines
BCN,LED,IB,Spain,Iberia Airlines
BCN,LEI,IB,Spain,Iberia Airlines
BCN,LEJ,IB,Spain,Iberia Airlines
BCN,LEN,IB,Spain,Iberia Airlines
BCN,LGW,IB,Spain,Iberia Airlines
BCN,LHR,IB,Spain,Iberia Airlines
BCN,LIL,IB,Spain,Iberia Airlines
BCN,LIS,IB,Spain,Iberia Airlines
BCN,LPA,IB,Spain,Iberia Airlines
BCN,LUX,IB,Spain,Iberia Airlines
BCN,LYS,IB,Spain,Iberia Airlines
BCN,MAD,IB,Spain,Iberia Airlines
BCN,MAH,IB,Spain,Iberia Airlines
BCN,MIA,IB,Spain,Iberia Airlines
BCN,MLA,IB,Spain,Iberia Airlines
BCN,MRS,IB,Spain,Iberia Airlines
BCN,MUC,IB,Spain,Iberia Airlines
BCN,MXP,IB,Spain,Iberia Airlines
BCN,NAP,IB,Spain,Iberia Airlines
BCN,NCE,IB,Spain,Iberia Airlines
BCN,NDR,IB,Spain,Iberia Airlines
BCN,NTE,IB,Spain,Iberia Airlines
BCN,NUE,IB,Spain,Iberia Airlines
BCN,OPO,IB,Spain,Iberia Airlines
BCN,ORN,IB,Spain,Iberia Airlines
BCN,ORY,IB,Spain,Iberia Airlines
BCN,OSL,IB,Spain,Iberia Airlines
BCN,OTP,IB,Spain,Iberia Airlines
BCN,OVD,IB,Spain,Iberia Airlines
BCN,PMI,IB,Spain,Iberia Airlines
BCN,PMO,IB,Spain,Iberia Airlines
BCN,PRG,IB,Spain,Iberia Airlines
BCN,PSA,IB,Spain,Iberia Airlines
BCN,RAK,IB,Spain,Iberia Airlines
BCN,RGS,IB,Spain,Iberia Airlines
BCN,RNS,IB,Spain,Iberia Airlines
BCN,SCQ,IB,Spain,Iberia Airlines
BCN,SDR,IB,Spain,Iberia Airlines
BCN,SLM,IB,Spain,Iberia Airlines
BCN,STR,IB,Spain,Iberia Airlines
BCN,SVG,IB,Spain,Iberia Airlines
BCN,SVQ,IB,Spain,Iberia Airlines
BCN,TFN,IB,Spain,Iberia Airlines
BCN,TFS,IB,Spain,Iberia Airlines
BCN,TLS,IB,Spain,Iberia Airlines
BCN,TLV,IB,Spain,Iberia Airlines
BCN,TNG,IB,Spain,Iberia Airlines
BCN,TRN,IB,Spain,Iberia Airlines
BCN,TXL,IB,Spain,Iberia Airlines
BCN,VCE,IB,Spain,Iberia Airlines
BCN,VGO,IB,Spain,Iberia Airlines
BCN,VIE,IB,Spain,Iberia Airlines
BCN,VLL,IB,Spain,Iberia Airlines
BCN,WAW,IB,Spain,Iberia Airlines
BCN,XRY,IB,Spain,Iberia Airlines
BCN,ZAG,IB,Spain,Iberia Airlines
BCN,ZRH,IB,Spain,Iberia Airlines
BDA,LGW,IB,Spain,Iberia Airlines
BES,BCN,IB,Spain,Iberia Airlines
BGI,LGW,IB,Spain,Iberia Airlines
BGO,BCN,IB,Spain,Iberia Airlines
BHD,LHR,IB,Spain,Iberia Airlines
BIO,ACE,IB,Spain,Iberia Airlines
BIO,AGP,IB,Spain,Iberia Airlines
BIO,ALC,IB,Spain,Iberia Airlines
BIO,AMS,IB,Spain,Iberia Airlines
BIO,BCN,IB,Spain,Iberia Airlines
BIO,FUE,IB,Spain,Iberia Airlines
BIO,IBZ,IB,Spain,Iberia Airlines
BIO,LCG,IB,Spain,Iberia Airlines
BIO,LHR,IB,Spain,Iberia Airlines
BIO,LPA,IB,Spain,Iberia Airlines
BIO,MAD,IB,Spain,Iberia Airlines
BIO,MXP,IB,Spain,Iberia Airlines
BIO,ORY,IB,Spain,Iberia Airlines
BIO,PMI,IB,Spain,Iberia Airlines
BIO,SCQ,IB,Spain,Iberia Airlines
BIO,SVQ,IB,Spain,Iberia Airlines
BIO,TFN,IB,Spain,Iberia Airlines
BIO,TXL,IB,Spain,Iberia Airlines
BIO,VGO,IB,Spain,Iberia Airlines
BIO,VLC,IB,Spain,Iberia Airlines
BJL,BCN,IB,Spain,Iberia Airlines
BKK,LHR,IB,Spain,Iberia Airlines
BLQ,BCN,IB,Spain,Iberia Airlines
BLQ,MAD,IB,Spain,Iberia Airlines
BLQ,ORY,IB,Spain,Iberia Airlines
BOD,BCN,IB,Spain,Iberia Airlines
BOD,MAD,IB,Spain,Iberia Airlines
BOD,PMI,IB,Spain,Iberia Airlines
BOG,MAD,IB,Spain,Iberia Airlines
BOS,LHR,IB,Spain,Iberia Airlines
BOS,MAD,IB,Spain,Iberia Airlines
BRI,BCN,IB,Spain,Iberia Airlines
BRI,FLR,IB,Spain,Iberia Airlines
BRU,AGP,IB,Spain,Iberia Airlines
BRU,ALC,IB,Spain,Iberia Airlines
BRU,BCN,IB,Spain,Iberia Airlines
BRU,FCO,IB,Spain,Iberia Airlines
BRU,IBZ,IB,Spain,Iberia Airlines
BRU,LIS,IB,Spain,Iberia Airlines
BRU,MAD,IB,Spain,Iberia Airlines
BRU,OPO,IB,Spain,Iberia Airlines
BRU,PMI,IB,Spain,Iberia Airlines
BRU,SCQ,IB,Spain,Iberia Airlines
BRU,VCE,IB,Spain,Iberia Airlines
BRU,VLC,IB,Spain,Iberia Airlines
BUD,LHR,IB,Spain,Iberia Airlines
BWI,LHR,IB,Spain,Iberia Airlines
CAG,FLR,IB,Spain,Iberia Airlines
CCS,MAD,IB,Spain,Iberia Airlines
CDG,BCN,IB,Spain,Iberia Airlines
CDG,DFW,IB,Spain,Iberia Airlines
CDG,JFK,IB,Spain,Iberia Airlines
CDG,MIA,IB,Spain,Iberia Airlines
CDG,ORD,IB,Spain,Iberia Airlines
CDG,OVD,IB,Spain,Iberia Airlines
CDG,SCQ,IB,Spain,Iberia Airlines
CLO,BOG,IB,Spain,Iberia Airlines
CMN,AGP,IB,Spain,Iberia Airlines
CMN,BCN,IB,Spain,Iberia Airlines
CMN,MAD,IB,Spain,Iberia Airlines
CMN,MAD,IB,Spain,Iberia Airlines
CMN,VLC,IB,Spain,Iberia Airlines
CPH,AGP,IB,Spain,Iberia Airlines
CPH,ALC,IB,Spain,Iberia Airlines
CPH,BCN,IB,Spain,Iberia Airlines
CPH,FLR,IB,Spain,Iberia Airlines
CPH,MAD,IB,Spain,Iberia Airlines
CPT,LHR,IB,Spain,Iberia Airlines
CTA,BCN,IB,Spain,Iberia Airlines
CTA,FCO,IB,Spain,Iberia Airlines
CTA,FLR,IB,Spain,Iberia Airlines
CUZ,JUL,IB,Spain,Iberia Airlines
CWL,AGP,IB,Spain,Iberia Airlines
CWL,ALC,IB,Spain,Iberia Airlines
CWL,BCN,IB,Spain,Iberia Airlines
DBV,BCN,IB,Spain,Iberia Airlines
DEN,LHR,IB,Spain,Iberia Airlines
DFW,CDG,IB,Spain,Iberia Airlines
DFW,FRA,IB,Spain,Iberia Airlines
DFW,LHR,IB,Spain,Iberia Airlines
DFW,MAD,IB,Spain,Iberia Airlines
DKR,BCN,IB,Spain,Iberia Airlines
DKR,LPA,IB,Spain,Iberia Airlines
DKR,MAD,IB,Spain,Iberia Airlines
DME,AGP,IB,Spain,Iberia Airlines
DME,ALC,IB,Spain,Iberia Airlines
DME,BCN,IB,Spain,Iberia Airlines
DME,MAD,IB,Spain,Iberia Airlines
DME,MAD,IB,Spain,Iberia Airlines
DME,PMI,IB,Spain,Iberia Airlines
DOH,BAH,IB,Spain,Iberia Airlines
DRS,BCN,IB,Spain,Iberia Airlines
DTM,BCN,IB,Spain,Iberia Airlines
DUB,MAD,IB,Spain,Iberia Airlines
DUB,ORD,IB,Spain,Iberia Airlines
DUS,BCN,IB,Spain,Iberia Airlines
DUS,MAD,IB,Spain,Iberia Airlines
DUS,ORD,IB,Spain,Iberia Airlines
EAS,BCN,IB,Spain,Iberia Airlines
EAS,MAD,IB,Spain,Iberia Airlines
EDI,BCN,IB,Spain,Iberia Airlines
EDI,LHR,IB,Spain,Iberia Airlines
EWR,LHR,IB,Spain,Iberia Airlines
EWR,ORY,IB,Spain,Iberia Airlines
EZE,MAD,IB,Spain,Iberia Airlines
FCO,AGP,IB,Spain,Iberia Airlines
FCO,ALC,IB,Spain,Iberia Airlines
FCO,BCN,IB,Spain,Iberia Airlines
FCO,BRU,IB,Spain,Iberia Airlines
FCO,CTA,IB,Spain,Iberia Airlines
FCO,JFK,IB,Spain,Iberia Airlines
FCO,MAD,IB,Spain,Iberia Airlines
FCO,NTE,IB,Spain,Iberia Airlines
FCO,ORD,IB,Spain,Iberia Airlines
FCO,ORY,IB,Spain,Iberia Airlines
FCO,ORY,IB,Spain,Iberia Airlines
FCO,PRG,IB,Spain,Iberia Airlines
FCO,VLC,IB,Spain,Iberia Airlines
FEZ,BCN,IB,Spain,Iberia Airlines
FLR,BCN,IB,Spain,Iberia Airlines
FLR,BRI,IB,Spain,Iberia Airlines
FLR,CAG,IB,Spain,Iberia Airlines
FLR,CPH,IB,Spain,Iberia Airlines
FLR,CTA,IB,Spain,Iberia Airlines
FLR,LGW,IB,Spain,Iberia Airlines
FLR,MAD,IB,Spain,Iberia Airlines
FLR,ORY,IB,Spain,Iberia Airlines
FLR,PMO,IB,Spain,Iberia Airlines
FLR,TXL,IB,Spain,Iberia Airlines
FRA,BCN,IB,Spain,Iberia Airlines
FRA,DFW,IB,Spain,Iberia Airlines
FRA,MAD,IB,Spain,Iberia Airlines
FUE,BCN,IB,Spain,Iberia Airlines
FUE,BIO,IB,Spain,Iberia Airlines
FUE,MAD,IB,Spain,Iberia Airlines
GIG,MAD,IB,Spain,Iberia Airlines
GLA,LHR,IB,Spain,Iberia Airlines
GOA,BCN,IB,Spain,Iberia Airlines
GOT,BCN,IB,Spain,Iberia Airlines
GOT,LHR,IB,Spain,Iberia Airlines
GRU,MAD,IB,Spain,Iberia Airlines
GRX,BCN,IB,Spain,Iberia Airlines
GRX,LCY,IB,Spain,Iberia Airlines
GRX,MAD,IB,Spain,Iberia Airlines
GRX,MLN,IB,Spain,Iberia Airlines
GRX,PMI,IB,Spain,Iberia Airlines
GUA,SAL,IB,Spain,Iberia Airlines
GVA,MAD,IB,Spain,Iberia Airlines
GYE,MAD,IB,Spain,Iberia Airlines
GYE,MAD,IB,Spain,Iberia Airlines
GYE,UIO,IB,Spain,Iberia Airlines
HAJ,AGP,IB,Spain,Iberia Airlines
HAJ,BCN,IB,Spain,Iberia Airlines
HAM,AGP,IB,Spain,Iberia Airlines
HAM,BCN,IB,Spain,Iberia Airlines
HEL,BCN,IB,Spain,Iberia Airlines
HEL,JFK,IB,Spain,Iberia Airlines
HEL,MAD,IB,Spain,Iberia Airlines
IAD,LHR,IB,Spain,Iberia Airlines
IAH,LHR,IB,Spain,Iberia Airlines
IBZ,ALC,IB,Spain,Iberia Airlines
IBZ,AMS,IB,Spain,Iberia Airlines
IBZ,BCN,IB,Spain,Iberia Airlines
IBZ,BIO,IB,Spain,Iberia Airlines
IBZ,BRU,IB,Spain,Iberia Airlines
IBZ,LCY,IB,Spain,Iberia Airlines
IBZ,LHR,IB,Spain,Iberia Airlines
IBZ,MAD,IB,Spain,Iberia Airlines
IBZ,ORY,IB,Spain,Iberia Airlines
IBZ,PMI,IB,Spain,Iberia Airlines
IBZ,VLC,IB,Spain,Iberia Airlines
IEV,BCN,IB,Spain,Iberia Airlines
ILD,PMI,IB,Spain,Iberia Airlines
JFK,BCN,IB,Spain,Iberia Airlines
JFK,CDG,IB,Spain,Iberia Airlines
JFK,FCO,IB,Spain,Iberia Airlines
JFK,HEL,IB,Spain,Iberia Airlines
JFK,LCY,IB,Spain,Iberia Airlines
JFK,LHR,IB,Spain,Iberia Airlines
JFK,MAD,IB,Spain,Iberia Airlines
JFK,MAD,IB,Spain,Iberia Airlines
JFK,MAN,IB,Spain,Iberia Airlines
JFK,MXP,IB,Spain,Iberia Airlines
JFK,ORY,IB,Spain,Iberia Airlines
JUL,AQP,IB,Spain,Iberia Airlines
KBP,BCN,IB,Spain,Iberia Airlines
KBP,MAD,IB,Spain,Iberia Airlines
KIN,LGW,IB,Spain,Iberia Airlines
LAD,LHR,IB,Spain,Iberia Airlines
LAD,MAD,IB,Spain,Iberia Airlines
LAS,LHR,IB,Spain,Iberia Airlines
LAX,LHR,IB,Spain,Iberia Airlines
LAX,MAD,IB,Spain,Iberia Airlines
LBA,LHR,IB,Spain,Iberia Airlines
LCG,BCN,IB,Spain,Iberia Airlines
LCG,BCN,IB,Spain,Iberia Airlines
LCG,BIO,IB,Spain,Iberia Airlines
LCG,LHR,IB,Spain,Iberia Airlines
LCG,MAD,IB,Spain,Iberia Airlines
LCG,SVQ,IB,Spain,Iberia Airlines
LCY,AGP,IB,Spain,Iberia Airlines
LCY,GRX,IB,Spain,Iberia Airlines
LCY,IBZ,IB,Spain,Iberia Airlines
LCY,MAD,IB,Spain,Iberia Airlines
LCY,PMI,IB,Spain,Iberia Airlines
LDE,MAD,IB,Spain,Iberia Airlines
LED,BCN,IB,Spain,Iberia Airlines
LEI,BCN,IB,Spain,Iberia Airlines
LEI,MAD,IB,Spain,Iberia Airlines
LEI,MLN,IB,Spain,Iberia Airlines
LEJ,BCN,IB,Spain,Iberia Airlines
LEN,BCN,IB,Spain,Iberia Airlines
LGW,ACE,IB,Spain,Iberia Airlines
LGW,AGP,IB,Spain,Iberia Airlines
LGW,ALC,IB,Spain,Iberia Airlines
LGW,ANU,IB,Spain,Iberia Airlines
LGW,BCN,IB,Spain,Iberia Airlines
LGW,BDA,IB,Spain,Iberia Airlines
LGW,BGI,IB,Spain,Iberia Airlines
LGW,FLR,IB,Spain,Iberia Airlines
LGW,KIN,IB,Spain,Iberia Airlines
LGW,MCO,IB,Spain,Iberia Airlines
LGW,TFS,IB,Spain,Iberia Airlines
LGW,TPA,IB,Spain,Iberia Airlines
LGW,UVF,IB,Spain,Iberia Airlines
LHR,ABZ,IB,Spain,Iberia Airlines
LHR,ARN,IB,Spain,Iberia Airlines
LHR,ATL,IB,Spain,Iberia Airlines
LHR,AUH,IB,Spain,Iberia Airlines
LHR,AUS,IB,Spain,Iberia Airlines
LHR,BAH,IB,Spain,Iberia Airlines
LHR,BCN,IB,Spain,Iberia Airlines
LHR,BEY,IB,Spain,Iberia Airlines
LHR,BHD,IB,Spain,Iberia Airlines
LHR,BIO,IB,Spain,Iberia Airlines
LHR,BKK,IB,Spain,Iberia Airlines
LHR,BOS,IB,Spain,Iberia Airlines
LHR,BUD,IB,Spain,Iberia Airlines
LHR,BWI,IB,Spain,Iberia Airlines
LHR,DEN,IB,Spain,Iberia Airlines
LHR,DFW,IB,Spain,Iberia Airlines
LHR,EDI,IB,Spain,Iberia Airlines
LHR,EWR,IB,Spain,Iberia Airlines
LHR,GLA,IB,Spain,Iberia Airlines
LHR,GOT,IB,Spain,Iberia Airlines
LHR,IAD,IB,Spain,Iberia Airlines
LHR,IAH,IB,Spain,Iberia Airlines
LHR,IBZ,IB,Spain,Iberia Airlines
LHR,JFK,IB,Spain,Iberia Airlines
LHR,LAS,IB,Spain,Iberia Airlines
LHR,LAX,IB,Spain,Iberia Airlines
LHR,LBA,IB,Spain,Iberia Airlines
LHR,LCG,IB,Spain,Iberia Airlines
LHR,MAD,IB,Spain,Iberia Airlines
LHR,MAD,IB,Spain,Iberia Airlines
LHR,MAN,IB,Spain,Iberia Airlines
LHR,MEX,IB,Spain,Iberia Airlines
LHR,MIA,IB,Spain,Iberia Airlines
LHR,NCL,IB,Spain,Iberia Airlines
LHR,ORD,IB,Spain,Iberia Airlines
LHR,ORY,IB,Spain,Iberia Airlines
LHR,OSL,IB,Spain,Iberia Airlines
LHR,PHL,IB,Spain,Iberia Airlines
LHR,PHX,IB,Spain,Iberia Airlines
LHR,PMI,IB,Spain,Iberia Airlines
LHR,RDU,IB,Spain,Iberia Airlines
LHR,RUH,IB,Spain,Iberia Airlines
LHR,SAN,IB,Spain,Iberia Airlines
LHR,SEA,IB,Spain,Iberia Airlines
LHR,SFO,IB,Spain,Iberia Airlines
LHR,SIN,IB,Spain,Iberia Airlines
LHR,WAW,IB,Spain,Iberia Airlines
LHR,YUL,IB,Spain,Iberia Airlines
LHR,YVR,IB,Spain,Iberia Airlines
LHR,YYC,IB,Spain,Iberia Airlines
LHR,YYZ,IB,Spain,Iberia Airlines
LIL,BCN,IB,Spain,Iberia Airlines
LIM,CUZ,IB,Spain,Iberia Airlines
LIM,MAD,IB,Spain,Iberia Airlines
LIM,MAD,IB,Spain,Iberia Airlines
LIN,MAD,IB,Spain,Iberia Airlines
LIS,BCN,IB,Spain,Iberia Airlines
LIS,BRU,IB,Spain,Iberia Airlines
LIS,MAD,IB,Spain,Iberia Airlines
LIS,ORY,IB,Spain,Iberia Airlines
LOS,MAD,IB,Spain,Iberia Airlines
LPA,AGP,IB,Spain,Iberia Airlines
LPA,ALC,IB,Spain,Iberia Airlines
LPA,BCN,IB,Spain,Iberia Airlines
LPA,BIO,IB,Spain,Iberia Airlines
LPA,DKR,IB,Spain,Iberia Airlines
LPA,MAD,IB,Spain,Iberia Airlines
LPA,MAD,IB,Spain,Iberia Airlines
LPA,NKC,IB,Spain,Iberia Airlines
LPA,ORY,IB,Spain,Iberia Airlines
LPA,SCQ,IB,Spain,Iberia Airlines
LPA,SVQ,IB,Spain,Iberia Airlines
LPA,VLC,IB,Spain,Iberia Airlines
LUX,BCN,IB,Spain,Iberia Airlines
LYS,AGP,IB,Spain,Iberia Airlines
LYS,BCN,IB,Spain,Iberia Airlines
LYS,MAD,IB,Spain,Iberia Airlines
LYS,PMI,IB,Spain,Iberia Airlines
LYS,SVQ,IB,Spain,Iberia Airlines
MAD,ACC,IB,Spain,Iberia Airlines
MAD,ACE,IB,Spain,Iberia Airlines
MAD,AGP,IB,Spain,Iberia Airlines
MAD,ALC,IB,Spain,Iberia Airlines
MAD,ALG,IB,Spain,Iberia Airlines
MAD,AMM,IB,Spain,Iberia Airlines
MAD,ARN,IB,Spain,Iberia Airlines
MAD,BCN,IB,Spain,Iberia Airlines
MAD,BIO,IB,Spain,Iberia Airlines
MAD,BLQ,IB,Spain,Iberia Airlines
MAD,BOD,IB,Spain,Iberia Airlines
MAD,BOG,IB,Spain,Iberia Airlines
MAD,BOS,IB,Spain,Iberia Airlines
MAD,BRU,IB,Spain,Iberia Airlines
MAD,CCS,IB,Spain,Iberia Airlines
MAD,CMN,IB,Spain,Iberia Airlines
MAD,CMN,IB,Spain,Iberia Airlines
MAD,CPH,IB,Spain,Iberia Airlines
MAD,DFW,IB,Spain,Iberia Airlines
MAD,DKR,IB,Spain,Iberia Airlines
MAD,DME,IB,Spain,Iberia Airlines
MAD,DME,IB,Spain,Iberia Airlines
MAD,DUB,IB,Spain,Iberia Airlines
MAD,DUS,IB,Spain,Iberia Airlines
MAD,EAS,IB,Spain,Iberia Airlines
MAD,EZE,IB,Spain,Iberia Airlines
MAD,FCO,IB,Spain,Iberia Airlines
MAD,FLR,IB,Spain,Iberia Airlines
MAD,FRA,IB,Spain,Iberia Airlines
MAD,FUE,IB,Spain,Iberia Airlines
MAD,GIG,IB,Spain,Iberia Airlines
MAD,GRU,IB,Spain,Iberia Airlines
MAD,GRX,IB,Spain,Iberia Airlines
MAD,GUA,IB,Spain,Iberia Airlines
MAD,GVA,IB,Spain,Iberia Airlines
MAD,GYE,IB,Spain,Iberia Airlines
MAD,HEL,IB,Spain,Iberia Airlines
MAD,IBZ,IB,Spain,Iberia Airlines
MAD,JFK,IB,Spain,Iberia Airlines
MAD,JFK,IB,Spain,Iberia Airlines
MAD,KBP,IB,Spain,Iberia Airlines
MAD,LAD,IB,Spain,Iberia Airlines
MAD,LAX,IB,Spain,Iberia Airlines
MAD,LCG,IB,Spain,Iberia Airlines
MAD,LCY,IB,Spain,Iberia Airlines
MAD,LDE,IB,Spain,Iberia Airlines
MAD,LEI,IB,Spain,Iberia Airlines
MAD,LHR,IB,Spain,Iberia Airlines
MAD,LHR,IB,Spain,Iberia Airlines
MAD,LIM,IB,Spain,Iberia Airlines
MAD,LIM,IB,Spain,Iberia Airlines
MAD,LIN,IB,Spain,Iberia Airlines
MAD,LIS,IB,Spain,Iberia Airlines
MAD,LOS,IB,Spain,Iberia Airlines
MAD,LPA,IB,Spain,Iberia Airlines
MAD,LPA,IB,Spain,Iberia Airlines
MAD,LYS,IB,Spain,Iberia Airlines
MAD,MAH,IB,Spain,Iberia Airlines
MAD,MEX,IB,Spain,Iberia Airlines
MAD,MIA,IB,Spain,Iberia Airlines
MAD,MIA,IB,Spain,Iberia Airlines
MAD,MJV,IB,Spain,Iberia Airlines
MAD,MLN,IB,Spain,Iberia Airlines
MAD,MRS,IB,Spain,Iberia Airlines
MAD,MUC,IB,Spain,Iberia Airlines
MAD,MXP,IB,Spain,Iberia Airlines
MAD,NCE,IB,Spain,Iberia Airlines
MAD,NTE,IB,Spain,Iberia Airlines
MAD,OPO,IB,Spain,Iberia Airlines
MAD,ORD,IB,Spain,Iberia Airlines
MAD,ORN,IB,Spain,Iberia Airlines
MAD,ORY,IB,Spain,Iberia Airlines
MAD,OVD,IB,Spain,Iberia Airlines
MAD,PMI,IB,Spain,Iberia Airlines
MAD,PNA,IB,Spain,Iberia Airlines
MAD,PRG,IB,Spain,Iberia Airlines
MAD,PRG,IB,Spain,Iberia Airlines
MAD,PTY,IB,Spain,Iberia Airlines
MAD,RAK,IB,Spain,Iberia Airlines
MAD,RJL,IB,Spain,Iberia Airlines
MAD,SCL,IB,Spain,Iberia Airlines
MAD,SCL,IB,Spain,Iberia Airlines
MAD,SCQ,IB,Spain,Iberia Airlines
MAD,SDR,IB,Spain,Iberia Airlines
MAD,SDR,IB,Spain,Iberia Airlines
MAD,SJO,IB,Spain,Iberia Airlines
MAD,SOF,IB,Spain,Iberia Airlines
MAD,SPC,IB,Spain,Iberia Airlines
MAD,SSG,IB,Spain,Iberia Airlines
