id,latitude,longitude,X1,ID,airportID,airport,Label,country,IATA,ICAO,latitude.y,longitude.y,altitude,timezone,DST,TZ,type,source
LME,47.9486,0.2017,2599,LME,1414,Le Mans-Arnage Airport,Le Mans,France,LME,LFRM,47.94860076904297,0.20166699588298798,194,1,E,Europe/Paris,airport,OurAirports
LML,8.9167,166.2500,2600,LML,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LMM,25.6861,-109.0812,2601,LMM,1814,Valle del Fuerte International Airport,Los Mochis,Mexico,LMM,MMLM,25.6851997375,-109.081001282,16,-7,S,America/Mazatlan,airport,OurAirports
LMN,4.8081,115.0103,2602,LMN,3264,Limbang Airport,Limbang,Malaysia,LMN,WBGJ,4.808300018310547,115.01000213623047,14,8,N,Asia/Kuala_Lumpur,airport,OurAirports
LMO,57.705,-3.3383,2603,LMO,544,RAF Lossiemouth,Lossiemouth,United Kingdom,LMO,EGQS,57.7052001953125,-3.339169979095459,42,0,E,Europe/London,airport,OurAirports
LMP,35.4989,12.6189,2604,LMP,1510,Lampedusa Airport,Lampedusa,Italy,LMP,LICD,35.497898,12.6181,70,1,E,Europe/Rome,airport,OurAirports
LMS,33.1462,-89.0625,2605,LMS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LMT,42.1561,-121.7332,2606,LMT,5750,Crater Lake-Klamath Regional Airport,Klamath Falls,United States,LMT,KLMT,42.156101,-121.733002,4095,-8,A,America/Los_Angeles,airport,OurAirports
LMY,-7,141.4830,2607,LMY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LNB,-16.5842,168.1592,2608,LNB,5902,Lamen Bay Airport,Lamen Bay,Vanuatu,LNB,NVSM,-16.584199905400002,168.158996582,7,11,U,Pacific/Efate,airport,OurAirports
LND,42.8152,-108.7298,2609,LND,7831,Hunt Field,Lindau,Germany,LND,KLND,42.8152008057,-108.730003357,5586,-7,E,America/Denver,airport,OurAirports
LNE,-15.865,168.1710,2610,LNE,5904,Lonorore Airport,Lonorore,Vanuatu,LNE,NVSO,-15.865599632299999,168.17199707,43,11,U,Pacific/Efate,airport,OurAirports
LNJ,23.9,100.0333,2611,LNJ,7527,Lintsang Airfield,Lincang,China,LNJ,ZPLC,23.738100051900002,100.025001526,6230,8,U,Asia/Shanghai,airport,OurAirports
LNK,40.851,-96.7592,2612,LNK,3543,Lincoln Airport,Lincoln,United States,LNK,KLNK,40.85100173950195,-96.75920104980469,1219,-6,A,America/Chicago,airport,OurAirports
LNO,-28.8783,121.3150,2613,LNO,6283,Leonora Airport,Leonora,Australia,LNO,YLEO,-28.87809944152832,121.31500244140625,1217,8,O,Australia/Perth,airport,OurAirports
LNS,40.1217,-76.2961,2614,LNS,5751,Lancaster Airport,Lancaster,United States,LNS,KLNS,40.121700286865234,-76.29609680175781,403,-5,A,America/New_York,airport,OurAirports
LNV,-3.0436,152.6289,2615,LNV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LNY,20.7856,-156.9514,2616,LNY,3851,Lanai Airport,Lanai,United States,LNY,PHNY,20.785600662231445,-156.9510040283203,1308,-10,N,Pacific/Honolulu,airport,OurAirports
LNZ,48.2353,14.1881,2617,LNZ,1611,Linz Hörsching Airport,Linz,Austria,LNZ,LOWL,48.2332,14.1875,980,1,E,Europe/Vienna,airport,OurAirports
LOD,-15.3067,167.9672,2618,LOD,5898,Longana Airport,Longana,Vanuatu,LOD,NVSG,-15.3066997528,167.966995239,167,11,U,Pacific/Efate,airport,OurAirports
LOE,17.4392,101.7219,2619,LOE,3186,Loei Airport,Loei,Thailand,LOE,VTUL,17.43910026550293,101.72200012207031,860,7,U,Asia/Bangkok,airport,OurAirports
LOH,-3.9959,-79.3719,2620,LOH,6046,Camilo Ponce Enriquez Airport,La Toma (Catamayo),Ecuador,LOH,SETM,-3.99589,-79.371902,4056,-5,U,America/Guayaquil,airport,OurAirports
LOI,-27.1597,-49.5428,2621,LOI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOK,3.122,35.6087,2622,LOK,1143,Lodwar Airport,Lodwar,Kenya,LOK,HKLO,3.1219699382781982,35.608699798583984,1715,3,U,Africa/Nairobi,airport,OurAirports
LOL,40.0664,-118.5652,2623,LOL,11839,Derby Field,Lovelock,United States,LOL,KLOL,40.0663986206,-118.565002441,3904,NA,\N,\N,airport,OurAirports
LOO,33.764,2.9273,2624,LOO,241,Laghouat Airport,Laghouat,Algeria,LOO,DAUL,33.764400482199996,2.92833995819,2510,1,N,Africa/Algiers,airport,OurAirports
LOP,-8.7573,116.2767,2625,LOP,8401,Lombok International Airport,Praya,Indonesia,LOP,WADL,-8.757322,116.276675,319,8,N,Asia/Makassar,airport,OurAirports
LOS,6.5787,3.3227,2626,LOS,273,Murtala Muhammed International Airport,Lagos,Nigeria,LOS,DNMM,6.5773701667785645,3.321160078048706,135,1,N,Africa/Lagos,airport,OurAirports
LOT,41.6073,-88.0962,2627,LOT,7886,Lewis University Airport,Lockport,United States,LOT,KLOT,41.6072998,-88.09619904,679,-6,A,America/Chicago,airport,OurAirports
LOU,38.228,-85.6637,2628,LOU,3600,Bowman Field,Louisville,United States,LOU,KLOU,38.2280006409,-85.6636962891,546,-5,A,America/New_York,airport,OurAirports
LOV,26.9557,-101.4701,2629,LOV,1823,Monclova International Airport,Monclova,Mexico,LOV,MMMV,26.9557,-101.470001,1864,-6,S,America/Mexico_City,airport,OurAirports
LOZ,37.087,-84.0773,2630,LOZ,8410,London-Corbin Airport/Magee Field,London,United States,LOZ,KLOZ,37.0821990967,-84.08489990230001,1212,-5,A,America/New_York,airport,OurAirports
LPA,27.9319,-15.3866,2631,LPA,1054,Gran Canaria Airport,Gran Canaria,Spain,LPA,GCLP,27.931900024414062,-15.38659954071045,78,0,E,Atlantic/Canary,airport,OurAirports
LPB,-16.5136,-68.1828,2632,LPB,2762,El Alto International Airport,La Paz,Bolivia,LPB,SLLP,-16.5132999420166,-68.19229888916016,13355,-4,U,America/La_Paz,airport,OurAirports
LPD,-1.3286,-69.5797,2633,LPD,6052,La Pedrera Airport,La Pedrera,Colombia,LPD,SKLP,-1.32861,-69.5797,590,-5,U,America/Bogota,airport,OurAirports
LPG,-34.9672,-57.8947,2634,LPG,2447,La Plata Airport,La Plata,Argentina,LPG,SADL,-34.9722,-57.8947,72,-3,N,America/Buenos_Aires,airport,OurAirports
LPI,58.4064,15.6797,2635,LPI,742,Linköping City Airport,Linkoeping,Sweden,LPI,ESSL,58.4062004089,15.680500030500001,172,1,E,Europe/Stockholm,airport,OurAirports
LPK,52.7033,39.5383,2636,LPK,6158,Lipetsk Airport,Lipetsk,Russia,LPK,UUOL,52.70280075073242,39.53779983520508,584,3,N,Europe/Moscow,airport,OurAirports
LPL,53.3336,-2.8497,2637,LPL,491,Liverpool John Lennon Airport,Liverpool,United Kingdom,LPL,EGGP,53.33359909057617,-2.849720001220703,80,0,E,Europe/London,airport,OurAirports
LPM,-16.454,167.8230,2638,LPM,5901,Lamap Airport,Lamap,Vanuatu,LPM,NVSL,-16.4611228,167.829253,7,11,U,Pacific/Efate,airport,OurAirports
LPP,61.0458,28.1486,2639,LPP,441,Lappeenranta Airport,Lappeenranta,Finland,LPP,EFLP,61.044601,28.144743,349,2,E,Europe/Helsinki,airport,OurAirports
LPQ,19.9,102.1500,2640,LPQ,3115,Luang Phabang International Airport,Luang Prabang,Laos,LPQ,VLLB,19.897300720214844,102.16100311279297,955,7,U,Asia/Vientiane,airport,OurAirports
LPS,48.4839,-122.9377,2641,LPS,6136,Lopez Island Airport,Lopez,United States,LPS,S31,48.4838981628418,-122.93800354003906,209,-8,A,America/Los_Angeles,airport,OurAirports
LPT,18.2722,99.5042,2642,LPT,3163,Lampang Airport,Lampang,Thailand,LPT,VTCL,18.27090072631836,99.50420379638672,811,7,U,Asia/Bangkok,airport,OurAirports
LPU,0.583,115.6000,2643,LPU,6234,Long Apung Airport,Long Apung-Borneo Island,Indonesia,LPU,WRLP,1.704486,114.970297,627,8,N,Asia/Makassar,airport,OurAirports
LPX,56.5175,21.0969,2644,LPX,3952,Liepāja International Airport,Liepaja,Latvia,LPX,EVLA,56.51750183105469,21.096900939941406,16,2,E,Europe/Riga,airport,OurAirports
LPY,45.0797,3.7633,2645,LPY,1313,Le Puy-Loudes Airport,Le Puy,France,LPY,LFHP,45.0806999206543,3.762890100479126,2731,1,E,Europe/Paris,airport,OurAirports
LQM,-0.1823,-74.7708,2646,LQM,6051,Caucaya Airport,Puerto Leguízamo,Colombia,LQM,SKLG,-0.182278,-74.7708,573,-5,U,America/Bogota,airport,OurAirports
LQN,34.9875,63.1183,2647,LQN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LRA,39.6486,22.4486,2648,LRA,1466,Larisa Airport,Larissa,Greece,LRA,LGLR,39.650253,22.4655,241,2,E,Europe/Athens,airport,OurAirports
LRD,27.5437,-99.4615,2649,LRD,3691,Laredo International Airport,Laredo,United States,LRD,KLRD,27.543800354003906,-99.46160125732422,508,-6,A,America/Chicago,airport,OurAirports
LRE,-23.4372,144.2772,2650,LRE,6289,Longreach Airport,Longreach,Australia,LRE,YLRE,-23.4342002869,144.279998779,627,10,O,Australia/Brisbane,airport,OurAirports
LRF,34.9165,-92.1463,2651,LRF,3479,Little Rock Air Force Base,Jacksonville,United States,LRF,KLRF,34.916900634799994,-92.14969635010002,311,-6,A,America/Chicago,airport,OurAirports
LRH,46.1792,-1.1953,2652,LRH,6493,La Rochelle-Île de Ré Airport,La Rochelle,France,LRH,LFBH,46.17919921875,-1.1952799558639526,74,1,E,Europe/Paris,airport,OurAirports
LRK,40.1597,-89.3353,2653,LRK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LRL,9.7775,1.0956,2654,LRL,297,Niamtougou International Airport,Niatougou,Togo,LRL,DXNG,9.767330169677734,1.091249942779541,1515,0,N,Africa/Lome,airport,OurAirports
LRM,18.4507,-68.9118,2655,LRM,1759,Casa De Campo International Airport,La Romana,Dominican Republic,LRM,MDLR,18.450700759887695,-68.91179656982422,240,-4,U,America/Santo_Domingo,airport,OurAirports
LRR,27.6731,54.3872,2656,LRR,5934,Lar Airport,Lar,Iran,LRR,OISL,27.6746997833,54.3833007812,2641,3.5,E,Asia/Tehran,airport,OurAirports
LRS,37.1847,26.8017,2657,LRS,1464,Leros Airport,Leros,Greece,LRS,LGLE,37.184898,26.800301,39,2,E,Europe/Athens,airport,OurAirports
LRT,47.7606,-3.4400,2658,LRT,1409,Lorient South Brittany (Bretagne Sud) Airport,Lorient,France,LRT,LFRH,47.76060104370117,-3.440000057220459,160,1,E,Europe/Paris,airport,OurAirports
LRU,32.2936,-106.9256,2659,LRU,4228,Las Cruces International Airport,Las Cruces,United States,LRU,KLRU,32.289398193359375,-106.9219970703125,4456,-7,A,America/Denver,airport,OurAirports
LSA,-8.5,151.0670,2660,LSA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LSC,-29.9164,-71.1994,2661,LSC,2662,La Florida Airport,La Serena,Chile,LSC,SCSE,-29.916201,-71.199501,481,-4,S,America/Santiago,airport,OurAirports
LSE,43.8797,-91.2569,2662,LSE,4044,La Crosse Municipal Airport,La Crosse,United States,LSE,KLSE,43.879002,-91.256699,655,-6,A,America/Chicago,airport,OurAirports
LSF,32.3383,-84.9917,2663,LSF,3539,Lawson Army Air Field (Fort Benning),Fort Benning,United States,LSF,KLSF,32.337299346900004,-84.9913024902,232,-5,A,America/New_York,airport,OurAirports
LSH,22.9792,97.7537,2664,LSH,3220,Lashio Airport,Lashio,Burma,LSH,VYLS,22.9778995513916,97.752197265625,2450,6.5,U,Asia/Rangoon,airport,OurAirports
LSI,59.8789,-1.2956,2665,LSI,530,Sumburgh Airport,Sumburgh,United Kingdom,LSI,EGPB,59.87889862060547,-1.2955600023269653,20,0,E,Europe/London,airport,OurAirports
LSK,60.7167,114.8167,2666,LSK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LSP,11.7808,-70.1515,2667,LSP,2844,Josefa Camejo International Airport,Paraguana,Venezuela,LSP,SVJC,11.78077507019043,-70.15149688720703,75,-4,U,America/Caracas,airport,OurAirports
LSQ,-37.3992,-72.4250,2668,LSQ,2654,María Dolores Airport,Los Angeles,Chile,LSQ,SCGE,-37.40169906616211,-72.42539978027344,374,-4,S,America/Santiago,airport,OurAirports
LSS,15.8644,-61.5806,2669,LSS,6786,Terre-de-Haut Airport,Les Saintes,Guadeloupe,LSS,TFFS,15.86439991,-61.5806007385,46,-4,U,America/Guadeloupe,airport,OurAirports
LST,-41.5456,147.2142,2670,LST,3337,Launceston Airport,Launceston,Australia,LST,YMLT,-41.54529953,147.214004517,562,10,O,Australia/Melbourne,airport,OurAirports
LSV,36.2362,-115.0343,2671,LSV,3814,Nellis Air Force Base,Las Vegas,United States,LSV,KLSV,36.2361984253,-115.033996582,1870,-8,A,America/Los_Angeles,airport,OurAirports
LSW,5.2267,96.9503,2672,LSW,6229,Malikus Saleh Airport,Lhok Seumawe-Sumatra Island,Indonesia,LSW,WITM,5.226679801940918,96.95030212402344,90,7,N,Asia/Jakarta,airport,OurAirports
LSY,-28.83,153.2600,2673,LSY,6287,Lismore Airport,Lismore,Australia,LSY,YLIS,-28.8302993774,153.259994507,35,10,O,Australia/Sydney,airport,OurAirports
LSZ,44.5659,14.3932,2674,LSZ,8846,Lošinj Island Airport,Mali Losinj,Croatia,LSZ,LDLO,44.5657997131,14.3930997849,151,1,E,Europe/Zagreb,airport,OurAirports
LTA,-23.8167,30.3267,2675,LTA,863,Tzaneen Airport,Tzaneen,South Africa,LTA,FATZ,-23.8243999481,30.329299926799997,1914,2,U,Africa/Johannesburg,airport,OurAirports
LTB,-38.2067,146.4700,2676,LTB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LTD,30.1517,9.7153,2677,LTD,1162,Ghadames East Airport,Ghadames,Libya,LTD,HLTD,30.15169906616211,9.715310096740723,1122,2,N,Africa/Tripoli,airport,OurAirports
LTI,46.383,96.2170,2678,LTI,6370,Altai Airport,Altai,Mongolia,LTI,ZMAT,46.376399993896484,96.221099853515625,7260,8,U,Asia/Ulaanbaatar,airport,OurAirports
LTK,35.4097,35.9461,2679,LTK,2239,Bassel Al-Assad International Airport,Latakia,Syria,LTK,OSLK,35.401100158691406,35.948699951171875,157,2,E,Asia/Damascus,airport,OurAirports
LTN,51.8747,-0.3683,2680,LTN,492,London Luton Airport,London,United Kingdom,LTN,EGGW,51.874698638916016,-0.36833301186561584,526,0,E,Europe/London,airport,OurAirports
LTO,25.9806,-111.3494,2681,LTO,1817,Loreto International Airport,Loreto,Mexico,LTO,MMLT,25.989200592041016,-111.3479995727539,34,-7,S,America/Mazatlan,airport,OurAirports
LTQ,50.5147,1.6275,2682,LTQ,1259,Le Touquet-Côte d'Opale Airport,Le Tourquet,France,LTQ,LFAT,50.517398834228516,1.6205899715423584,36,1,E,Europe/Paris,airport,OurAirports
LTS,34.6503,-99.2667,2683,LTS,3635,Altus Air Force Base,Altus,United States,LTS,KLTS,34.667098999,-99.2667007446,1382,-6,A,America/Chicago,airport,OurAirports
LTT,43.2064,6.4825,2684,LTT,5786,La Môle Airport,La Môle,France,LTT,LFTZ,43.205399,6.482,59,1,E,Europe/Paris,airport,OurAirports
LTU,18.4,76.4500,2685,LTU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LTX,-0.9069,-78.6158,2686,LTX,2678,Cotopaxi International Airport,Latacunga,Ecuador,LTX,SELT,-0.906833,-78.615799,9205,-5,U,America/Guayaquil,airport,OurAirports
LUA,27.6878,86.7314,2687,LUA,4170,Lukla Airport,Lukla,Nepal,LUA,VNLK,27.686899185180664,86.72969818115234,9380,5.75,N,Asia/Katmandu,airport,OurAirports
LUC,-16.7481,-179.6669,2688,LUC,13601,Laucala Island Airport,Laucala,Fiji,LUC,NFNH,-16.74810028076172,-179.66700744628906,10,12,U,\N,airport,OurAirports
LUD,-26.6853,15.2456,2689,LUD,5641,Luderitz Airport,Luderitz,Namibia,LUD,FYLZ,-26.687400817871094,15.242899894714355,457,1,S,Africa/Windhoek,airport,OurAirports
LUF,33.535,-112.3832,2690,LUF,3506,Luke Air Force Base,Phoenix,United States,LUF,KLUF,33.534999847399995,-112.383003235,1085,-7,A,America/Phoenix,airport,OurAirports
LUG,46.0036,8.9103,2691,LUG,1675,Lugano Airport,Lugano,Switzerland,LUG,LSZA,46.00429916379999,8.9105796814,915,1,E,Europe/Zurich,airport,OurAirports
LUH,30.8526,75.9567,2692,LUH,3103,Ludhiana Airport,Ludhiaha,India,LUH,VILD,30.854700088500977,75.95259857177734,834,5.5,N,Asia/Calcutta,airport,OurAirports
LUK,39.1033,-84.4186,2693,LUK,3681,Cincinnati Municipal Airport Lunken Field,Cincinnati,United States,LUK,KLUK,39.10329819,-84.41860199,483,-5,A,America/New_York,airport,OurAirports
LUM,24.4011,98.5317,2694,LUM,6376,Mangshi Airport,Luxi,China,LUM,ZPLX,24.4011,98.5317,2890,8,U,Asia/Shanghai,airport,OurAirports
LUN,-15.3267,28.4558,2695,LUN,907,Kenneth Kaunda International Airport Lusaka,Lusaka,Zambia,LUN,FLLS,-15.3308000565,28.4526004791,3779,2,U,Africa/Lusaka,airport,OurAirports
LUO,-11.7687,19.8971,2696,LUO,960,Luena Airport,Luena,Angola,LUO,FNUE,-11.768099784851074,19.8976993560791,4360,1,N,Africa/Luanda,airport,OurAirports
LUP,21.211,-156.9736,2697,LUP,5989,Kalaupapa Airport,Molokai,United States,LUP,PHLU,21.21100044,-156.973999,24,-10,A,Pacific/Honolulu,airport,OurAirports
LUQ,-33.2772,-66.3522,2698,LUQ,2467,Brigadier Mayor D Cesar Raul Ojeda Airport,San Luis,Argentina,LUQ,SAOU,-33.2732009888,-66.3563995361,2328,-3,N,America/Argentina/San_Luis,airport,OurAirports
LUR,68.8752,-166.1100,2699,LUR,3413,Cape Lisburne LRRS Airport,Cape Lisburne,United States,LUR,PALU,68.87509918,-166.1100006,16,-9,A,America/Anchorage,airport,OurAirports
LUV,-5.6616,132.7314,2700,LUV,6212,Dumatumbun Airport,Langgur-Kei Islands,Indonesia,LUV,WAPL,-5.661620140075684,132.7310028076172,10,9,N,Asia/Jayapura,airport,OurAirports
LUW,-1.0389,122.7719,2701,LUW,3254,Syukuran Aminuddin Amir Airport,Luwuk,Indonesia,LUW,WAMW,-1.03892,122.772003,56,8,N,Asia/Makassar,airport,OurAirports
LUX,49.6233,6.2044,2702,LUX,629,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,LUX,ELLX,49.6233333,6.2044444,1234,1,E,Europe/Luxembourg,airport,OurAirports
LUZ,51.2319,22.6903,2703,LUZ,8832,Lublin Airport,Lublin,Poland,LUZ,EPLB,51.240278000000004,22.713611,633,1,E,Europe/Warsaw,airport,OurAirports
LVA,48.0322,-0.7428,2704,LVA,1378,Laval-Entrammes Airport,Laval,France,LVA,LFOV,48.03139877319336,-0.7429860234260559,330,1,E,Europe/Paris,airport,OurAirports
LVI,-17.8123,25.8200,2705,LVI,906,Livingstone Airport,Livingstone,Zambia,LVI,FLLI,-17.821800231933594,25.82270050048828,3302,2,U,Africa/Lusaka,airport,OurAirports
LVM,45.6994,-110.4483,2706,LVM,7717,Mission Field,Livingston-Montana,United States,LVM,KLVM,45.6994018555,-110.447998047,4660,-7,A,America/Denver,airport,OurAirports
LVO,-28.6133,122.4233,2707,LVO,6291,Laverton Airport,Laverton,Australia,LVO,YLTN,-28.61359977722168,122.42400360107422,1530,8,O,Australia/Perth,airport,OurAirports
LVP,26.8103,53.3561,2708,LVP,2113,Lavan Island Airport,Lavan Island,Iran,LVP,OIBV,26.810300827026367,53.356300354003906,76,3.5,E,Asia/Tehran,airport,OurAirports
LVS,35.6542,-105.1422,2709,LVS,4225,Las Vegas Municipal Airport,Las Vegas,United States,LVS,KLVS,35.6542015076,-105.141998291,6877,-7,A,America/Denver,airport,OurAirports
LWB,37.8583,-80.3995,2710,LWB,6958,Greenbrier Valley Airport,Lewisburg,United States,LWB,KLWB,37.8582992554,-80.3994979858,2302,-5,U,America/New_York,airport,OurAirports
LWD,40.6333,-93.9022,2711,LWD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LWM,42.7175,-71.1281,2712,LWM,8288,Lawrence Municipal Airport,Lawrence,United States,LWM,KLWM,42.717201232899995,-71.1233978271,148,-5,A,America/New_York,airport,OurAirports
LWN,40.7505,43.8593,2713,LWN,3965,Gyumri Shirak Airport,Gyumri,Armenia,LWN,UDSG,40.7504005432,43.859298706100006,5000,4,E,Asia/Yerevan,airport,OurAirports
LWO,49.8125,23.9561,2714,LWO,2945,Lviv International Airport,Lvov,Ukraine,LWO,UKLL,49.8125,23.956100463867188,1071,2,E,Europe/Kiev,airport,OurAirports
LWR,53.2261,5.7539,2715,LWR,590,Leeuwarden Air Base,Leeuwarden,Netherlands,LWR,EHLW,53.228599548339844,5.760560035705566,3,1,E,Europe/Amsterdam,airport,OurAirports
LWS,46.3745,-117.0154,2716,LWS,3945,Lewiston Nez Perce County Airport,Lewiston,United States,LWS,KLWS,46.3745002746582,-117.01499938964844,1442,-8,A,America/Los_Angeles,airport,OurAirports
LWT,47.0493,-109.4667,2717,LWT,5752,Lewistown Municipal Airport,Lewistown,United States,LWT,KLWT,47.04930114746094,-109.46700286865234,4170,-7,A,America/Denver,airport,OurAirports
LWY,4.8492,115.4081,2718,LWY,6219,Lawas Airport,Lawas,Malaysia,LWY,WBGW,4.84917,115.407997,5,8,N,Asia/Kuala_Lumpur,airport,OurAirports
LXA,29.2978,90.9119,2719,LXA,4097,Lhasa Gonggar Airport,Lhasa,China,LXA,ZULS,29.2978000641,90.91190338130001,11713,8,U,Asia/Shanghai,airport,OurAirports
LXG,21.05,101.4667,2720,LXG,4142,Luang Namtha Airport,Luang Namtha,Laos,LXG,VLLN,20.966999,101.400002,1968,7,U,Asia/Vientiane,airport,OurAirports
LXR,25.6708,32.7064,2721,LXR,1132,Luxor International Airport,Luxor,Egypt,LXR,HELX,25.671,32.7066,294,2,U,Africa/Cairo,airport,OurAirports
LXS,39.9172,25.2364,2722,LXS,1465,Limnos Airport,Limnos,Greece,LXS,LGLM,39.917098999,25.236299514799995,14,2,E,Europe/Athens,airport,OurAirports
LXU,-14.3667,23.2583,2723,LXU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LXV,39.2203,-106.3167,2724,LXV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LYA,34.7411,112.3883,2725,LYA,4148,Luoyang Airport,Luoyang,China,LYA,ZHLY,34.741100311299995,112.388000488,840,8,U,Asia/Shanghai,airport,OurAirports
LYB,19.667,-80.0830,2726,LYB,4314,Edward Bodden Airfield,Little Cayman,Cayman Islands,LYB,MWCL,19.660161,-80.088826,3,-5,N,America/Cayman,airport,OurAirports
LYC,64.5475,18.7178,2727,LYC,719,Lycksele Airport,Lycksele,Sweden,LYC,ESNL,64.54830169677734,18.71619987487793,705,1,E,Europe/Stockholm,airport,OurAirports
LYE,51.5052,-1.9934,2728,LYE,482,RAF Lyneham,Lyneham,United Kingdom,LYE,EGDL,51.5051,-1.99343,513,0,E,Europe/London,airport,OurAirports
LYG,34.55,119.2500,2729,LYG,6383,Lianyungang Airport,Lianyungang,China,LYG,ZSLG,34.571667,118.873611,0,8,U,Asia/Shanghai,airport,OurAirports
LYH,37.3269,-79.2004,2730,LYH,5753,Lynchburg Regional Preston Glenn Field,Lynchburg,United States,LYH,KLYH,37.326698303222656,-79.20040130615234,938,-5,A,America/New_York,airport,OurAirports
LYI,35.0461,118.4117,2731,LYI,6385,Shubuling Airport,Linyi,China,LYI,ZSLY,35.04610061645508,118.41200256347656,0,8,U,Asia/Shanghai,airport,OurAirports
LYN,45.7294,4.9389,2732,LYN,1346,Lyon-Bron Airport,Lyon,France,LYN,LFLY,45.72719955444336,4.944270133972168,659,1,E,Europe/Paris,airport,OurAirports
LYP,31.3653,72.9955,2733,LYP,2202,Faisalabad International Airport,Faisalabad,Pakistan,LYP,OPFA,31.364999771118164,72.99479675292969,591,5,N,Asia/Karachi,airport,OurAirports
LYR,78.2461,15.4656,2734,LYR,658,"Svalbard Airport, Longyear",Svalbard,Norway,LYR,ENSB,78.246101379395,15.465600013733,88,1,E,Arctic/Longyearbyen,airport,OurAirports
LYS,45.7256,5.0811,2735,LYS,1335,Lyon Saint-Exupéry Airport,Lyon,France,LYS,LFLL,45.725556,5.081111,821,1,E,Europe/Paris,airport,OurAirports
LYX,50.9561,0.9392,2736,LYX,509,Lydd Airport,Lydd,United Kingdom,LYX,EGMD,50.95610046386719,0.9391670227050781,13,0,E,Europe/London,airport,OurAirports
LZC,18.0017,-102.2205,2737,LZC,1813,Lázaro Cárdenas Airport,Lazard Cardenas,Mexico,LZC,MMLC,18.0016994476,-102.221000671,39,-6,S,America/Mexico_City,airport,OurAirports
LZH,24.2075,109.3911,2738,LZH,6356,Liuzhou Bailian Airport,Liuzhou,China,LZH,ZGZH,24.2075,109.390999,295,8,U,Asia/Shanghai,airport,OurAirports
LZN,26.1598,119.9585,2739,LZN,5991,Matsu Nangan Airport,Matsu Islands,Taiwan,LZN,RCFG,26.1598,119.958,232,8,U,Asia/Taipei,airport,OurAirports
LZO,28.883,105.3500,2740,LZO,6399,Luzhou Airport,Luzhou,China,LZO,ZULZ,28.85219955444336,105.39299774169922,0,8,U,Asia/Shanghai,airport,OurAirports
LZU,34.0808,-84.0738,2741,LZU,7847,Gwinnett County Briscoe Field,Lawrenceville,United States,LZU,KLZU,33.97809982,-83.96240234,1061,-5,A,America/New_York,airport,OurAirports
LZY,29.62,94.3900,2742,LZY,6402,Nyingchi Airport,Nyingchi,China,LZY,ZUNZ,29.303300857543945,94.335296630859375,9675,8,U,Asia/Shanghai,airport,OurAirports
MAA,12.9947,80.1755,2743,MAA,3144,Chennai International Airport,Madras,India,MAA,VOMM,12.990005493164062,80.16929626464844,52,5.5,N,Asia/Calcutta,airport,OurAirports
MAB,-5.3675,-49.1378,2744,MAB,2584,João Correa da Rocha Airport,Maraba,Brazil,MAB,SBMA,-5.36858987808,-49.138000488299994,357,-3,S,America/Belem,airport,OurAirports
MAD,40.4722,-3.5609,2745,MAD,1229,Adolfo Suárez Madrid–Barajas Airport,Madrid,Spain,MAD,LEMD,40.471926,-3.56264,1998,1,E,Europe/Madrid,airport,OurAirports
