"","name","Specialty_Code","hivpat","preppat","herpespat","syphpat","gonorpat","centdegree","centtrans","countIDconnections","cbetween","cclose","ceigen","lukeherpcount","lukehivcount","lukeprepcount","binaryPrep","AIDSVuCountyLevelHIVNewDiagnosesCases","ZIP","RuralUrbanFactor","X2013EstimatesMSM5YEAR","EVIDU","MARHOMO","HOMOSEX","plancount","prepcoverage","ruralsuburban"
"10900120","10900120","FM",0,0,16,0,0,10,0.533333333333333,0,23.3431039900717,2.20590995925552e-08,0.00391344732977489,16,0,0,0,1844,90008,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10904606","10904606","IM",0,1,6,0,1,4,1,0,0,1.62599989440757e-08,0.00376602876524247,6,0,1,1,1844,90260,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10905822","10905822","FM",0,0,42,0,0,6,0.466666666666667,0,9951.07785816661,1.6259998150913e-08,0.00377720556777892,42,0,0,0,1844,90272,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10906559","10906559","GP",0,0,71,0,0,59,0.347165400350672,0,44805.7479391536,1.62781447902563e-08,0.00491243044476804,71,0,0,0,1844,91321,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10906573","10906573","GYN",0,0,10,0,0,85,0.514565826330532,0,21485.682235902,1.63508165802185e-08,0.00744119244402219,10,0,0,0,1844,90274,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10906575","10906575","IM",8,0,17,0,0,70,0.464182194616977,0,117342.171501553,2.32123631088606e-08,0.00534457165361608,17,8,0,0,1844,91403,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10906720","10906720","IM",18,30,168,0,0,77,0.187286397812714,1,30449.8005653252,1.62781241219987e-08,0.00518027949474114,168,18,30,30,1844,90036,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10907857","10907857","GP",0,0,6,0,0,16,0.6583333,0,13856.2,1.626002e-08,0.003930973,6,0,0,0,1844,90067,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10910550","10910550","IM",0,1,29,0,0,2,0,0,0.5,3.1555329068233e-09,3.05972038511567e-05,29,0,1,1,1844,90232,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10912260","10912260","IM",1,1,20,0,0,2,0,0,63427.9999999999,1.62599970933629e-08,0.00371931917406925,20,1,1,1,1844,91403,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10912976","10912976","IM",0,0,12,0,0,7,0.476190476190476,0,3001.31697416798,1.62600037030532e-08,0.00379819177415054,12,0,0,0,1844,91105,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10913493","10913493","FM",0,0,8,0,0,13,0.525641025641026,0,751.62572781568,3.71167068109833e-09,0.00012601030423792,8,0,0,0,1844,90291,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10913748","10913748","GYN",0,0,89,0,0,64,0.157738095238095,1,81107.0280770352,1.6460956290696e-08,0.00568378955464637,89,0,0,0,1844,91307,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10916000","10916000","FM",0,0,32,0,0,36,0.520634920634921,0,117.852048591497,1.63507903800386e-08,0.00517692937541515,32,0,0,0,1844,90277,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10918172","10918172","FM",0,1,38,0,0,33,0.426136363636364,0,21158.0311786269,1.62600301418683e-08,0.00429759771384628,38,0,1,1,1844,91740,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10918350","10918350","FM",0,0,39,0,0,92,0.683946488294314,1,10044.7441554147,1.63691039122011e-08,0.00875847562711275,39,0,0,0,1844,90501,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10918454","10918454","IM",0,0,24,0,0,41,0.813414634146342,0,10058.6496661301,1.635079706375e-08,0.00608905971820004,24,0,0,0,1844,90277,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10920250","10920250","IM",0,0,1,0,0,2,1,0,0,3.06705979012233e-09,2.83029873562366e-05,1,0,0,0,1844,90012,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10920837","10920837","FM",0,0,76,0,0,71,0.303018108651911,1,219672.23539486,1.64795096989907e-08,0.00610382936482271,76,0,0,0,1844,90732,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10921268","10921268","FM",0,0,3,0,0,2,0,0,0,6.28303462530118e-08,2.97831049151037e-05,3,0,0,0,198,91786,1,24060,1.263157895,1.473684211,1.947368421,511,511,2
"10921502","10921502","IM",1,1,21,0,0,28,0.3650794,0,118362.2,2.243054e-08,0.004100816,21,1,1,1,1844,90011,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10921607","10921607","IM",0,1,117,0,0,88,0.168234064785789,1,105830.490065631,1.63325300505079e-08,0.00510738708643622,117,0,1,1,1844,91364,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10921640","10921640","IM",0,0,116,0,0,65,0.170673076923077,0,177.773896688141,1.44136664619926e-06,0.0110870092542064,116,0,0,0,1844,90245,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10921766","10921766","IM",0,0,40,0,0,27,0.364672364672365,0,5382.77968494718,1.62780902049718e-08,0.00416199973008326,40,0,0,0,1844,90292,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10922161","10922161","FM",0,0,20,0,0,20,0.847368421052632,0,12085.9718097943,1.62600074044822e-08,0.00403076191682934,0,0,0,0,1844,91765,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10922195","10922195","IM",0,0,6,0,0,100,0.410303,1,112678.2,2.638884e-08,0.006414244,6,0,0,0,1844,90232,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10925014","10925014","FM",1,1,4,0,0,8,0.357142857142857,0,40754.0172791617,4.28071270099444e-09,9.87061610732112e-05,4,1,1,1,1844,90037,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10925925","10925925","IM",0,0,18,0,0,9,0.583333333333333,0,4.85262775825287,1.62600021167271e-08,0.00386241405919074,18,0,0,0,1844,91361,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10926502","10926502","FM",0,0,11,0,0,8,0.178571428571429,0,453.911235333637,3.33882894561294e-09,8.58042247503279e-05,11,0,0,0,1844,90704,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10926698","10926698","FM",8,11,65,0,0,89,0.388151174668029,2,45212.8270501232,1.62781871868463e-08,0.00547565841996082,65,8,11,11,1844,90404,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10930457","10930457","IM",0,1,107,0,0,81,0.16820987654321,0,117893.65070804,1.63143463924673e-08,0.00500335715299896,107,0,1,1,1844,91364,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10931451","10931451","IM",0,4,7,0,0,5,1,0,0,3.324435e-09,0.0001045832,7,0,4,4,1844,90046,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10933253","10933253","GP",90,0,11,0,0,39,0.190283400809717,15,950307.28836102,1.64056163971511e-08,0.00379772618868959,11,90,0,0,1844,91342,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10934147","10934147","FM",2,0,161,0,0,84,0.264486517498566,0,21422.5191890905,1.62782012307655e-08,0.00550344738604487,161,2,0,0,1844,90404,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10934152","10934152","FM",0,0,14,0,0,13,0.666666666666667,0,11254.5635928509,1.62962902847759e-08,0.00400210443612971,14,0,0,0,1844,91208,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10936283","10936283","FM",0,0,3,0,0,2,1,0,0,3.06193508369383e-09,3.01487005312301e-05,3,0,0,0,1844,91307,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10936695","10936695","GP",0,0,34,0,1,5,0.5,0,4.54132170097105,1.62780584078874e-08,0.00379082627872213,34,0,0,0,1844,90813,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10937471","10937471","IM",0,0,6,0,0,10,0.511111111111111,0,18.6954848283307,1.62600034386655e-08,0.0038962032362831,6,0,0,0,1844,90703,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10937885","10937885","IM",0,0,50,0,0,20,0.4,0,3890.90984615331,1.62600140141809e-08,0.00400104715688945,50,0,0,0,1844,91105,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10941506","10941506","IM",1,1,4,0,0,5,0.4,0,57.350349118243,3.11596290909812e-09,5.46010998927798e-05,4,1,1,1,1844,90095,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10944103","10944103","IM",0,0,1,0,0,2,1,0,0,3.07155822716687e-09,1.43266561633614e-05,1,0,0,0,1844,90040,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10946458","10946458","IM",1,0,0,0,0,1,0,0,0,4.72913134571077e-10,3.34657559909369e-07,0,1,0,0,1844,90024,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10947133","10947133","IM",0,0,25,0,0,19,0.157894736842105,0,70920.6233751445,1.62600068757065e-08,0.00394798498323574,25,0,0,0,1844,90404,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10947268","10947268","IM",0,1,23,0,0,3,0.666666666666667,0,3.51734946523667,1.62600089908094e-08,0.00388322532855985,23,0,1,1,1844,91316,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10947524","10947524","IM",0,1,55,0,0,19,0.233918128654971,0,3598.69863415364,1.62780671520732e-08,0.00400549642881133,55,0,1,1,1844,91505,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10947551","10947551","GYN",0,0,19,0,0,18,0.222222222222222,0,62797.7883417202,1.62961989295255e-08,0.0039985166751433,19,0,0,0,1844,90401,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10947734","10947734","IM",0,0,26,0,0,8,0.392857142857143,0,34.0408162961672,3.80220413926041e-09,0.000284632818226784,26,0,0,0,1844,91307,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10948341","10948341","IM",0,0,8,0,0,22,0.2207792,0,89877.17,1.626003e-08,0.004068046,8,0,0,0,1844,90240,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10948384","10948384","IM",0,0,52,0,0,33,0.570075757575758,1,8780.35774886371,1.63690363896938e-08,0.00486154161949622,52,0,0,0,198,91730,1,24060,1.263157895,1.473684211,1.947368421,511,511,2
"10950410","10950410","IM",0,0,7,0,0,3,0.333333333333333,0,5929.57609914961,1.62599978865255e-08,0.00374046314183619,7,0,0,0,1844,91403,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10951570","10951570","IM",1,0,13,0,0,9,0.277777777777778,0,45.9361247962446,3.55934748504266e-09,0.000160276250922657,13,1,0,0,1844,90813,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10957297","10957297","IM",0,0,13,0,0,7,0.809523809523809,0,1.24783250453386,1.62600031742778e-08,0.00384355922683135,13,0,0,0,353,90720,1,62190,1.461538462,1.538461538,1.884615385,654,654,2
"10958222","10958222","IM",0,0,13,0,0,13,0.397435897435897,0,18826.4000273903,1.63325105776688e-08,0.00388778693797761,13,0,0,0,1844,91307,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10961476","10961476","FM",0,0,6,0,0,5,0.5,0,37.14363,3.148755e-09,2.909403e-05,6,0,0,0,1844,90029,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10963512","10963512","IM",0,1,26,0,0,6,0.4,0,63432.1448673601,1.62600013235641e-08,0.003778788013783,26,0,1,1,1844,90017,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10964593","10964593","IM",1,1,66,0,0,24,0.260869565217391,0,188.763879589189,1.63143077996634e-08,0.00412367096386198,66,1,1,1,1844,90211,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10964809","10964809","IM",0,0,4,0,0,38,0.467994310099573,0,15127.08115615,2.28502929921693e-08,0.00450937298319581,4,0,0,0,1844,90067,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10965102","10965102","IM",0,0,26,0,0,10,0.644444444444444,0,5.32408627693497,1.62600037030532e-08,0.00388713350011093,26,0,0,0,1844,91361,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10965881","10965881","IM",0,0,1,0,0,12,0.909090909090909,0,0.557016853564168,3.47415676057478e-09,0.00078281057560454,1,0,0,0,1844,90510,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10966269","10966269","IM",0,0,1,0,0,2,1,0,0,3.11728245614974e-09,1.48283503357909e-05,1,0,0,0,1844,91106,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10966596","10966596","IM",0,1,27,0,0,26,0.252307692307692,0,13394.411863945,1.63689991453746e-08,0.00419477144633775,27,0,1,1,1844,91356,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10967321","10967321","FM",0,1,14,0,0,18,0.516339869281046,0,59.1108259421156,3.16098087234209e-09,0.000179533949962835,14,0,1,1,1844,90250,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10967432","10967432","IM",0,0,69,0,0,26,0.544615384615385,0,6708.27975181312,1.6260010048361e-08,0.00415274940412782,69,0,0,0,1844,90211,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10967732","10967732","IM",0,0,58,0,0,55,0.205387205387205,2,16597.6830853369,1.63507443962524e-08,0.00479484975321727,58,0,0,0,1844,90212,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10967966","10967966","IM",0,0,51,0,0,60,0.319209039548023,1,4677.8894105113,1.64425803308428e-08,0.00682244435147699,51,0,0,0,1844,90245,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10968017","10968017","IM",0,0,1,0,0,43,0.336655592469546,2,326.576301941462,3.40791920063493e-09,0.000435213036565083,1,0,0,0,1844,90048,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10968392","10968392","IM",0,0,134,0,0,44,0.189217758985201,0,33052.7050606074,1.62962013196208e-08,0.00446523636982619,134,0,0,0,1844,90025,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10968422","10968422","IM",1,0,26,0,0,7,0.571428571428571,1,7.08510387663311,1.62600002660136e-08,0.00381919653607657,26,1,0,0,1844,90211,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10968933","10968933","IM",1,1,4,0,0,213,0.223137567543627,0,101414.98449756,2.41697959100016e-08,0.0113114412528719,4,1,1,1,1844,90291,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10969017","10969017","IM",0,0,2,0,0,3,1,0,0,3.152818e-09,1.544417e-05,2,0,0,0,1844,91748,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10969395","10969395","IM",0,3,23,0,0,28,0.349206349206349,0,43946.5032005905,1.62962161913403e-08,0.00412862625223017,23,0,3,3,1844,90095,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10973613","10973613","FM",1,0,34,0,0,37,0.548048,1,32720.76,1.62781e-08,0.004460034,34,1,0,0,1844,90712,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10973980","10973980","IM",0,0,31,0,0,37,0.291291291291291,0,302.426627430373,1.63507131167317e-08,0.00446708697120544,31,0,0,0,1844,91356,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10976258","10976258","IM",17,5,32,0,0,6,0.6,0,63439.0961152234,1.62780615875902e-08,0.00378460857811919,32,17,5,5,1844,91356,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10977721","10977721","IM",99,39,67,2,0,100,0.182424242424242,5,81191.4921297338,1.68780991776686e-08,0.00563612492372707,67,99,39,39,1844,90069,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10980254","10980254","FM",1,77,13,0,0,17,0.507352941176471,0,79581.5163994592,2.28146481631048e-08,0.00411184081282976,13,1,77,77,1844,90029,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10980581","10980581","IM",0,0,38,0,0,35,0.307563025210084,1,7516.04241859307,1.62961755597423e-08,0.00429883294535323,38,0,0,0,1844,90210,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10981508","10981508","FM",0,3,56,0,0,11,0.545454545454545,0,3.97974328220974,1.62600066113187e-08,0.00390548074432344,56,0,3,3,1844,90403,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10981752","10981752","IM",0,0,1,0,0,50,0.448163265306122,2,589.202357813686,3.99384583502666e-09,0.000943255852486733,1,0,0,0,1844,90806,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10981913","10981913","IM",0,0,19,0,0,65,0.763461538461538,0,1184.43652735412,1.63508133720287e-08,0.00734214221597103,19,0,0,0,1844,90503,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10984029","10984029","FM",0,0,18,0,0,16,0.6,0,31.2288855159353,1.63690074516469e-08,0.00427168459108489,18,0,0,0,198,91730,1,24060,1.263157895,1.473684211,1.947368421,511,511,2
"10984050","10984050","IM",0,0,11,0,0,6,0.866666666666667,0,0.719047619047619,1.62600007947888e-08,0.00380733926305964,11,0,0,0,1844,90211,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10984571","10984571","IM",0,0,20,0,0,5,0.4,0,8.71728763455097,1.6260003967441e-08,0.00378464953910718,20,0,0,0,1844,90404,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10985206","10985206","FM",0,0,17,0,0,41,0.775609756097561,0,3808.1958041457,1.6535268330118e-08,0.00514013067210755,17,0,0,0,1844,91711,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10985633","10985633","FM",0,0,21,0,0,26,0.498461538461538,0,72.1764378781799,1.62600198307202e-08,0.00416709295292728,21,0,0,0,1844,91741,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10986293","10986293","GYN",0,0,22,0,0,26,0.298461538461538,0,75771.0948163715,1.6296185916797e-08,0.00406943431352007,22,0,0,0,1844,90089,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10987145","10987145","FM",0,0,26,0,0,79,0.6621227,0,101906.5,1.644254e-08,0.008047395,26,0,0,0,1844,90717,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10987367","10987367","GYN",0,0,57,0,0,68,0.331431079894644,0,69791.9420294056,1.62781198823626e-08,0.00489060793850238,57,0,0,0,1844,91355,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10990561","10990561","IM",0,0,7,0,0,6,0.266666666666667,0,116.706675489355,3.25720808096648e-09,9.12065892812295e-05,7,0,0,0,1844,91367,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10993330","10993330","FM",0,1,41,0,0,13,0.282051282051282,0,11119.0065932439,1.62961665305258e-08,0.0038833919818181,41,0,1,1,1844,90095,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10993483","10993483","FM",0,0,2,0,0,2,1,0,0,5.07772694726552e-10,2.89523266060235e-07,2,0,0,0,1844,90044,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10996806","10996806","IM",0,0,96,0,0,69,0.242966751918159,1,164928.46214192,1.63690631842729e-08,0.00487583480779436,96,0,0,0,1844,91355,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10998284","10998284","IM",0,0,14,0,0,16,0.25,0,170329.854291917,1.68778672964857e-08,0.00385851672891135,14,0,0,0,1844,91351,1,251521,1.138461538,1.4,2.123076923,247,247,2
"10998579","10998579","IM",0,1,19,0,0,7,0.5714286,0,9594.224,1.631432e-08,0.003842368,19,0,1,1,353,90623,1,62190,1.461538462,1.538461538,1.884615385,654,654,2
"11000316","11000316","IM",0,0,32,0,0,13,0.5,0,14.0638610173111,1.62780631774421e-08,0.00394016789512018,32,0,0,0,1844,90806,1,251521,1.138461538,1.4,2.123076923,247,247,2
"11003912","11003912","GYN",0,0,1,0,0,3,0,0,37489.03,3.279797e-09,3.321895e-05,1,0,0,0,1844,90033,1,251521,1.138461538,1.4,2.123076923,247,247,2
"11004732","11004732","IM",0,0,66,0,0,40,0.15,0,6640.89048293487,1.62961938837712e-08,0.00447092810733991,66,0,0,0,1844,90272,1,251521,1.138461538,1.4,2.123076923,247,247,2
"11005320","11005320","FM",0,0,39,0,0,30,0.229885057471264,0,6332.66938073121,1.62780830506169e-08,0.00419204982268903,39,0,0,0,1844,90094,1,251521,1.138461538,1.4,2.123076923,247,247,2
"11005622","11005622","IM",0,1,22,0,0,55,0.402693602693603,0,7290.98478551858,1.62600393954739e-08,0.00477584957368953,22,0,1,1,1844,90211,1,251521,1.138461538,1.4,2.123076923,247,247,2
"11006012","11006012","IM",0,1,46,0,0,51,0.595294117647059,1,3945.21181105841,1.63690610407033e-08,0.00576357980237668,46,0,1,1,1844,91745,1,251521,1.138461538,1.4,2.123076923,247,247,2
"11006196","11006196","FM",0,3,41,0,0,12,0.621212121212121,0,12.2716924789954,1.62780891450669e-08,0.00393256952055471,41,0,3,3,1844,90403,1,251521,1.138461538,1.4,2.123076923,247,247,2
"11006486","11006486","FM",0,1,72,0,0,31,0.376344086021505,0,432.224534965906,1.62962600099573e-08,0.00437949372677649,72,0,1,1,1844,90403,1,251521,1.138461538,1.4,2.123076923,247,247,2
"11007014","11007014","IM",92,52,66,0,0,34,0.18716577540107,0,29342.4620224615,1.62961861823627e-08,0.00437234435376694,66,92,52,52,1844,90211,1,251521,1.138461538,1.4,2.123076923,247,247,2
"11012251","11012251","FM",2,1,43,0,0,53,0.338171262699565,0,55105.8126448739,1.6369008791369e-08,0.0045981982871444,43,2,1,1,1844,90815,1,251521,1.138461538,1.4,2.123076923,247,247,2
"11014575","11014575","IM",1,1,14,0,0,4,0.833333333333333,0,1.38517251864441,1.62780962994271e-08,0.0039146765838225,14,1,1,1,1844,90505,1,251521,1.138461538,1.4,2.123076923,247,247,2
"11014819","11014819","IM",0,1,30,0,0,5,0.5,0,2.83333333333333,1.62599978865255e-08,0.00378366457550158,30,0,1,1,1844,90036,1,251521,1.138461538,1.4,2.123076923,247,247,2
"11018316","11018316","FM",0,0,42,0,0,19,0.514619883040936,1,8686.90361283296,1.63143112597004e-08,0.00401674750934019,42,0,0,0,1844,90403,1,251521,1.138461538,1.4,2.123076923,247,247,2
"11019020","11019020","FM",1,0,2,0,0,7,0.619047619047619,0,139.06375457164,3.54385119473731e-09,0.000103389813642156,2,1,0,0,1844,90230,1,251521,1.138461538,1.4,2.123076923,247,247,2
"11019420","11019420","IM",0,2,20,0,0,14,0.153846153846154,0,189620.270365246,1.62600134854048e-08,0.00384854406561246,20,0,2,2,1844,90292,1,251521,1.138461538,1.4,2.123076923,247,247,2
"11022047","11022047","IM",0,0,4,0,0,3,0.333333333333333,0,0,5.75897727677053e-10,2.57554545770536e-06,4,0,0,0,1844,90048,1,251521,1.138461538,1.4,2.123076923,247,247,2
"11023503","11023503","IM",0,0,49,0,0,18,0.437908496732026,0,95.7359474853266,1.62600272335944e-08,0.00401072856808991,49,0,0,0,1844,90292,1,251521,1.138461538,1.4,2.123076923,247,247,2
"11023764","11023764","IM",135,49,53,0,0,25,0.406666666666667,1,311.335286358451,1.64609744452425e-08,0.00502635107808788,53,135,49,49,1844,90036,1,251521,1.138461538,1.4,2.123076923,247,247,2
"11026256","11026256","IM",0,0,18,0,0,8,0.178571428571429,0,75378.1746558319,3.23635574989426e-09,0.000125150744795353,18,0,0,0,1844,90035,1,251521,1.138461538,1.4,2.123076923,247,247,2
"11027546","11027546","GP",0,0,29,0,0,5,0.9,0,0.45,1.6259998150913e-08,0.0037806233750866,29,0,0,0,1844,90210,1,251521,1.138461538,1.4,2.123076923,247,247,2
"11028409","11028409","GP",0,0,24,0,0,43,0.421926910299003,0,18325.9953680412,1.64240808033241e-08,0.00450087913207031,24,0,0,0,1844,91345,1,251521,1.138461538,1.4,2.123076923,247,247,2
"11029768","11029768","FM",2,2,24,0,0,47,0.520814061054579,1,9497.44664281867,1.63873680136799e-08,0.00528832601718285,24,2,2,2,1844,90732,1,251521,1.138461538,1.4,2.123076923,247,247,2
